,1,2,1.1,1000,0,10
111139,4671,138.0,1.0,1000,,
111140,4671,20011.0,1.0,1000,,
111141,4671,23.0,1.0,1000,,
111142,4671,1784.0,1.0,1000,,
111143,4671,90.0,1.0,1000,,
111144,4671,27.0,1.0,1000,,
111145,4671,94.0,1.0,1000,,
111146,4672,1666.0,1.0,1000,,
111147,4672,1667.0,1.0,1000,,
111148,4672,16.0,1.0,1000,,
111149,4672,27.0,1.0,1000,,
111150,4672,29855.0,1.0,1000,,
111151,4672,29856.0,1.0,1000,,
111152,4672,29857.0,1.0,1000,,
111153,4672,29858.0,1.0,1000,,
111154,4672,29859.0,1.0,1000,,
111155,4672,29860.0,1.0,1000,,
111156,4672,29861.0,1.0,1000,,
111157,4672,1217.0,1.0,1000,,
111158,4672,1220.0,1.0,1000,,
111159,4672,1229.0,1.0,1000,,
111160,4672,18769.0,1.0,1000,,
111161,4672,2769.0,1.0,1000,,
111162,4672,1236.0,1.0,1000,,
111163,4672,359.0,1.0,1000,,
111164,4672,368.0,1.0,1000,,
111165,4672,3189.0,1.0,1000,,
111166,4672,25215.0,1.0,1000,,
111167,4674,3.0,1.0,1000,,
111168,4674,29866.0,1.0,1000,,
111169,4674,29867.0,1.0,1000,,
111170,4674,29868.0,1.0,1000,,
111171,4674,106.0,1.0,1000,,
111172,4674,491.0,1.0,1000,,
111173,4674,298.0,1.0,1000,,
111174,4674,112.0,1.0,1000,,
111175,4674,1489.0,1.0,1000,,
111176,4674,306.0,1.0,1000,,
111177,4674,299.0,1.0,1000,,
111178,4674,29869.0,1.0,1000,,
111179,4674,90.0,1.0,1000,,
111180,4675,28229.0,1.0,1000,,
111181,4675,6341.0,1.0,1000,,
111182,4675,298.0,1.0,1000,,
111183,4675,491.0,1.0,1000,,
111184,4675,29869.0,1.0,1000,,
111185,4675,29870.0,1.0,1000,,
111186,4675,1870.0,1.0,1000,,
111187,4675,29871.0,1.0,1000,,
111188,4675,1489.0,1.0,1000,,
111189,4675,306.0,1.0,1000,,
111190,4675,112.0,1.0,1000,,
111191,4675,16.0,1.0,1000,,
111192,4675,310.0,1.0,1000,,
111193,4675,90.0,1.0,1000,,
111194,4675,15423.0,1.0,1000,,
111195,4676,3.0,1.0,1000,,
111196,4676,5.0,1.0,1000,,
111197,4676,20838.0,1.0,1000,,
111198,4676,14501.0,1.0,1000,,
111199,4676,8.0,1.0,1000,,
111200,4676,200.0,1.0,1000,,
111201,4676,17.0,1.0,1000,,
111202,4676,759.0,1.0,1000,,
111203,4676,4603.0,1.0,1000,,
111204,4676,25.0,1.0,1000,,
111205,4676,90.0,1.0,1000,,
111206,4676,27.0,1.0,1000,,
111207,4677,8987.0,1.0,1000,,
111208,4677,2.0,1.0,1000,,
111209,4677,361.0,1.0,1000,,
111210,4677,14.0,1.0,1000,,
111211,4677,2319.0,1.0,1000,,
111212,4677,46.0,1.0,1000,,
111213,4677,16.0,1.0,1000,,
111214,4677,24.0,1.0,1000,,
111215,4677,27.0,1.0,1000,,
111216,4678,1952.0,1.0,1000,,
111217,4678,353.0,1.0,1000,,
111218,4678,138.0,1.0,1000,,
111219,4678,172.0,1.0,1000,,
111220,4678,47.0,1.0,1000,,
111221,4678,528.0,1.0,1000,,
111222,4678,1361.0,1.0,1000,,
111223,4678,16.0,1.0,1000,,
111224,4678,1339.0,1.0,1000,,
111225,4678,23.0,1.0,1000,,
111226,4678,24.0,1.0,1000,,
111227,4678,25.0,1.0,1000,,
111228,4678,218.0,1.0,1000,,
111229,4678,27.0,1.0,1000,,
111230,4678,94.0,1.0,1000,,
111231,4678,863.0,1.0,1000,,
111232,4679,4891.0,1.0,1000,,
111233,4679,485.0,1.0,1000,,
111234,4679,488.0,1.0,1000,,
111235,4679,1965.0,1.0,1000,,
111236,4679,879.0,1.0,1000,,
111237,4679,2319.0,1.0,1000,,
111238,4679,881.0,1.0,1000,,
111239,4679,3894.0,1.0,1000,,
111240,4679,1624.0,1.0,1000,,
111241,4679,1626.0,1.0,1000,,
111242,4679,27.0,1.0,1000,,
111243,4680,2.0,1.0,1000,,
111244,4680,778.0,1.0,1000,,
111245,4680,779.0,1.0,1000,,
111246,4680,12046.0,1.0,1000,,
111247,4680,16.0,1.0,1000,,
111248,4680,785.0,1.0,1000,,
111249,4680,11027.0,1.0,1000,,
111250,4680,1555.0,1.0,1000,,
111251,4680,25.0,1.0,1000,,
111252,4680,27.0,1.0,1000,,
111253,4680,1951.0,1.0,1000,,
111254,4680,4522.0,1.0,1000,,
111255,4680,29872.0,1.0,1000,,
111256,4680,29873.0,1.0,1000,,
111257,4680,48.0,1.0,1000,,
111258,4680,29874.0,1.0,1000,,
111259,4680,29875.0,1.0,1000,,
111260,4680,29876.0,1.0,1000,,
111261,4680,3651.0,1.0,1000,,
111262,4680,14149.0,1.0,1000,,
111263,4680,199.0,1.0,1000,,
111264,4680,9546.0,1.0,1000,,
111265,4680,6121.0,1.0,1000,,
111266,4680,23786.0,1.0,1000,,
111267,4680,759.0,1.0,1000,,
111268,4680,752.0,1.0,1000,,
111269,4680,9203.0,1.0,1000,,
111270,4680,2807.0,1.0,1000,,
111271,4680,2809.0,1.0,1000,,
111272,4681,8552.0,1.0,1000,,
111273,4681,42.0,1.0,1000,,
111274,4681,43.0,1.0,1000,,
111275,4681,7852.0,1.0,1000,,
111276,4681,272.0,1.0,1000,,
111277,4681,2481.0,1.0,1000,,
111278,4681,1075.0,1.0,1000,,
111279,4681,596.0,1.0,1000,,
111280,4681,27445.0,1.0,1000,,
111281,4681,29877.0,1.0,1000,,
111282,4681,599.0,1.0,1000,,
111283,4681,27446.0,1.0,1000,,
111284,4681,25.0,1.0,1000,,
111285,4681,27.0,1.0,1000,,
111286,4681,190.0,1.0,1000,,
111287,4683,8.0,1.0,1000,,
111288,4683,14.0,1.0,1000,,
111289,4683,48.0,1.0,1000,,
111290,4683,885.0,1.0,1000,,
111291,4683,25.0,1.0,1000,,
111292,4683,602.0,1.0,1000,,
111293,4683,27.0,1.0,1000,,
111294,4683,94.0,1.0,1000,,
111295,4684,3.0,1.0,1000,,
111296,4684,912.0,1.0,1000,,
111297,4684,8081.0,1.0,1000,,
111298,4684,17.0,1.0,1000,,
111299,4684,8087.0,1.0,1000,,
111300,4684,17562.0,1.0,1000,,
111301,4684,27.0,1.0,1000,,
111302,4684,17695.0,1.0,1000,,
111303,4684,5027.0,1.0,1000,,
111304,4684,9127.0,1.0,1000,,
111305,4684,1452.0,1.0,1000,,
111306,4684,29880.0,1.0,1000,,
111307,4684,29881.0,1.0,1000,,
111308,4684,29882.0,1.0,1000,,
111309,4684,29883.0,1.0,1000,,
111310,4684,29884.0,1.0,1000,,
111311,4684,16700.0,1.0,1000,,
111312,4684,29885.0,1.0,1000,,
111313,4684,29886.0,1.0,1000,,
111314,4684,29887.0,1.0,1000,,
111315,4684,16835.0,1.0,1000,,
111316,4684,202.0,1.0,1000,,
111317,4684,5201.0,1.0,1000,,
111318,4684,597.0,1.0,1000,,
111319,4684,602.0,1.0,1000,,
111320,4684,3804.0,1.0,1000,,
111321,4684,878.0,1.0,1000,,
111322,4684,504.0,1.0,1000,,
111323,4684,3709.0,1.0,1000,,
111324,4685,421.0,1.0,1000,,
111325,4685,166.0,1.0,1000,,
111326,4685,422.0,1.0,1000,,
111327,4685,168.0,1.0,1000,,
111328,4685,554.0,1.0,1000,,
111329,4685,48.0,1.0,1000,,
111330,4685,946.0,1.0,1000,,
111331,4685,56.0,1.0,1000,,
111332,4685,186.0,1.0,1000,,
111333,4685,29888.0,1.0,1000,,
111334,4685,29889.0,1.0,1000,,
111335,4685,29890.0,1.0,1000,,
111336,4685,29891.0,1.0,1000,,
111337,4685,29892.0,1.0,1000,,
111338,4685,29893.0,1.0,1000,,
111339,4685,29894.0,1.0,1000,,
111340,4685,29895.0,1.0,1000,,
111341,4685,197.0,1.0,1000,,
111342,4685,29896.0,1.0,1000,,
111343,4685,202.0,1.0,1000,,
111344,4685,91.0,1.0,1000,,
111345,4685,93.0,1.0,1000,,
111346,4685,96.0,1.0,1000,,
111347,4685,353.0,1.0,1000,,
111348,4686,5.0,1.0,1000,,
111349,4686,904.0,1.0,1000,,
111350,4686,138.0,1.0,1000,,
111351,4686,8593.0,1.0,1000,,
111352,4686,915.0,1.0,1000,,
111353,4686,8600.0,1.0,1000,,
111354,4686,25.0,1.0,1000,,
111355,4686,27.0,1.0,1000,,
111356,4686,155.0,1.0,1000,,
111357,4686,8603.0,1.0,1000,,
111358,4686,28.0,1.0,1000,,
111359,4686,4254.0,1.0,1000,,
111360,4686,420.0,1.0,1000,,
111361,4686,8613.0,1.0,1000,,
111362,4686,8615.0,1.0,1000,,
111363,4686,8621.0,1.0,1000,,
111364,4686,8625.0,1.0,1000,,
111365,4686,8632.0,1.0,1000,,
111366,4686,4292.0,1.0,1000,,
111367,4686,29897.0,1.0,1000,,
111368,4686,29898.0,1.0,1000,,
111369,4686,597.0,1.0,1000,,
111370,4686,361.0,1.0,1000,,
111371,4687,8548.0,1.0,1000,,
111372,4687,29899.0,1.0,1000,,
111373,4687,29900.0,1.0,1000,,
111374,4687,29901.0,1.0,1000,,
111375,4687,5389.0,1.0,1000,,
111376,4687,29902.0,1.0,1000,,
111377,4687,3220.0,1.0,1000,,
111378,4687,52.0,1.0,1000,,
111379,4688,1408.0,1.0,1000,,
111380,4688,97.0,1.0,1000,,
111381,4688,96.0,1.0,1000,,
111382,4688,5083.0,1.0,1000,,
111383,4688,29903.0,1.0,1000,,
111384,4688,29904.0,1.0,1000,,
111385,4688,25.0,1.0,1000,,
111386,4688,155.0,1.0,1000,,
111387,4688,93.0,1.0,1000,,
111388,4689,14.0,1.0,1000,,
111389,4689,27.0,1.0,1000,,
111390,4689,1695.0,1.0,1000,,
111391,4689,2721.0,1.0,1000,,
111392,4689,11428.0,1.0,1000,,
111393,4689,420.0,1.0,1000,,
111394,4689,11430.0,1.0,1000,,
111395,4689,426.0,1.0,1000,,
111396,4689,46.0,1.0,1000,,
111397,4689,47.0,1.0,1000,,
111398,4689,29905.0,1.0,1000,,
111399,4689,29906.0,1.0,1000,,
111400,4689,29907.0,1.0,1000,,
111401,4689,29908.0,1.0,1000,,
111402,4689,29909.0,1.0,1000,,
111403,4689,29910.0,1.0,1000,,
111404,4689,29911.0,1.0,1000,,
111405,4689,29912.0,1.0,1000,,
111406,4689,29913.0,1.0,1000,,
111407,4689,29914.0,1.0,1000,,
111408,4689,29915.0,1.0,1000,,
111409,4689,29916.0,1.0,1000,,
111410,4689,29917.0,1.0,1000,,
111411,4690,8705.0,1.0,1000,,
111412,4690,255.0,1.0,1000,,
111413,4690,388.0,1.0,1000,,
111414,4690,43.0,1.0,1000,,
111415,4690,62.0,1.0,1000,,
111416,4690,57.0,1.0,1000,,
111417,4690,27.0,1.0,1000,,
111418,4690,254.0,1.0,1000,,
111419,4690,127.0,1.0,1000,,
111420,4691,23.0,1.0,1000,,
111421,4691,27.0,1.0,1000,,
111422,4691,7200.0,1.0,1000,,
111423,4691,7201.0,1.0,1000,,
111424,4691,288.0,1.0,1000,,
111425,4691,7203.0,1.0,1000,,
111426,4691,7204.0,1.0,1000,,
111427,4691,7205.0,1.0,1000,,
111428,4691,2212.0,1.0,1000,,
111429,4691,7208.0,1.0,1000,,
111430,4691,554.0,1.0,1000,,
111431,4691,7210.0,1.0,1000,,
111432,4691,172.0,1.0,1000,,
111433,4691,7213.0,1.0,1000,,
111434,4691,301.0,1.0,1000,,
111435,4691,7214.0,1.0,1000,,
111436,4691,2998.0,1.0,1000,,
111437,4691,3009.0,1.0,1000,,
111438,4691,708.0,1.0,1000,,
111439,4691,85.0,1.0,1000,,
111440,4691,88.0,1.0,1000,,
111441,4691,91.0,1.0,1000,,
111442,4691,29918.0,1.0,1000,,
111443,4691,29919.0,1.0,1000,,
111444,4691,29920.0,1.0,1000,,
111445,4691,7777.0,1.0,1000,,
111446,4691,96.0,1.0,1000,,
111447,4691,759.0,1.0,1000,,
111448,4692,14.0,1.0,1000,,
111449,4692,24.0,1.0,1000,,
111450,4692,25.0,1.0,1000,,
111451,4692,27.0,1.0,1000,,
111452,4692,155.0,1.0,1000,,
111453,4692,158.0,1.0,1000,,
111454,4692,164.0,1.0,1000,,
111455,4692,554.0,1.0,1000,,
111456,4692,44.0,1.0,1000,,
111457,4692,172.0,1.0,1000,,
111458,4692,46.0,1.0,1000,,
111459,4692,815.0,1.0,1000,,
111460,4692,432.0,1.0,1000,,
111461,4692,48.0,1.0,1000,,
111462,4692,2226.0,1.0,1000,,
111463,4692,436.0,1.0,1000,,
111464,4692,441.0,1.0,1000,,
111465,4692,193.0,1.0,1000,,
111466,4692,197.0,1.0,1000,,
111467,4692,846.0,1.0,1000,,
111468,4692,853.0,1.0,1000,,
111469,4692,89.0,1.0,1000,,
111470,4692,91.0,1.0,1000,,
111471,4692,99.0,1.0,1000,,
111472,4693,14.0,1.0,1000,,
111473,4693,1555.0,1.0,1000,,
111474,4693,534.0,1.0,1000,,
111475,4693,24.0,1.0,1000,,
111476,4693,27.0,1.0,1000,,
111477,4693,5154.0,1.0,1000,,
111478,4693,44.0,1.0,1000,,
111479,4693,45.0,1.0,1000,,
111480,4693,46.0,1.0,1000,,
111481,4693,28240.0,1.0,1000,,
111482,4693,592.0,1.0,1000,,
111483,4693,82.0,1.0,1000,,
111484,4693,84.0,1.0,1000,,
111485,4693,89.0,1.0,1000,,
111486,4693,91.0,1.0,1000,,
111487,4693,92.0,1.0,1000,,
111488,4693,93.0,1.0,1000,,
111489,4693,95.0,1.0,1000,,
111490,4693,96.0,1.0,1000,,
111491,4693,97.0,1.0,1000,,
111492,4693,22630.0,1.0,1000,,
111493,4693,9838.0,1.0,1000,,
111494,4693,8327.0,1.0,1000,,
111495,4693,138.0,1.0,1000,,
111496,4693,155.0,1.0,1000,,
111497,4693,157.0,1.0,1000,,
111498,4693,159.0,1.0,1000,,
111499,4693,162.0,1.0,1000,,
111500,4693,9894.0,1.0,1000,,
111501,4693,2225.0,1.0,1000,,
111502,4693,18108.0,1.0,1000,,
111503,4693,188.0,1.0,1000,,
111504,4693,189.0,1.0,1000,,
111505,4693,196.0,1.0,1000,,
111506,4693,197.0,1.0,1000,,
111507,4693,202.0,1.0,1000,,
111508,4693,29921.0,1.0,1000,,
111509,4693,29922.0,1.0,1000,,
111510,4693,29923.0,1.0,1000,,
111511,4693,29924.0,1.0,1000,,
111512,4693,29925.0,1.0,1000,,
111513,4693,29926.0,1.0,1000,,
111514,4693,29927.0,1.0,1000,,
111515,4693,29928.0,1.0,1000,,
111516,4693,29929.0,1.0,1000,,
111517,4693,4842.0,1.0,1000,,
111518,4693,29930.0,1.0,1000,,
111519,4693,29931.0,1.0,1000,,
111520,4693,29932.0,1.0,1000,,
111521,4693,29934.0,1.0,1000,,
111522,4693,29933.0,1.0,1000,,
111523,4693,752.0,1.0,1000,,
111524,4693,29936.0,1.0,1000,,
111525,4693,29935.0,1.0,1000,,
111526,4693,29937.0,1.0,1000,,
111527,4693,1801.0,1.0,1000,,
111528,4693,6937.0,1.0,1000,,
111529,4693,814.0,1.0,1000,,
111530,4693,18749.0,1.0,1000,,
111531,4693,5450.0,1.0,1000,,
111532,4693,2382.0,1.0,1000,,
111533,4693,5459.0,1.0,1000,,
111534,4693,5460.0,1.0,1000,,
111535,4693,5469.0,1.0,1000,,
111536,4693,1375.0,1.0,1000,,
111537,4693,871.0,1.0,1000,,
111538,4693,5479.0,1.0,1000,,
111539,4693,361.0,1.0,1000,,
111540,4693,1394.0,1.0,1000,,
111541,4693,5501.0,1.0,1000,,
111542,4693,1418.0,1.0,1000,,
111543,4693,27539.0,1.0,1000,,
111544,4693,27549.0,1.0,1000,,
111545,4693,10143.0,1.0,1000,,
111546,4693,420.0,1.0,1000,,
111547,4693,421.0,1.0,1000,,
111548,4693,422.0,1.0,1000,,
111549,4693,9137.0,1.0,1000,,
111550,4693,5576.0,1.0,1000,,
111551,4693,9185.0,1.0,1000,,
111552,4693,483.0,1.0,1000,,
111553,4693,1516.0,1.0,1000,,
111554,4693,3569.0,1.0,1000,,
111555,4693,1015.0,1.0,1000,,
111556,4695,10505.0,1.0,1000,,
111557,4695,138.0,1.0,1000,,
111558,4695,4747.0,1.0,1000,,
111559,4695,28425.0,1.0,1000,,
111560,4695,14.0,1.0,1000,,
111561,4695,144.0,1.0,1000,,
111562,4695,6423.0,1.0,1000,,
111563,4695,27.0,1.0,1000,,
111564,4695,13600.0,1.0,1000,,
111565,4695,4512.0,1.0,1000,,
111566,4695,163.0,1.0,1000,,
111567,4695,420.0,1.0,1000,,
111568,4695,5161.0,1.0,1000,,
111569,4695,5162.0,1.0,1000,,
111570,4695,556.0,1.0,1000,,
111571,4695,45.0,1.0,1000,,
111572,4695,4526.0,1.0,1000,,
111573,4695,7729.0,1.0,1000,,
111574,4695,1217.0,1.0,1000,,
111575,4695,1474.0,1.0,1000,,
111576,4695,1221.0,1.0,1000,,
111577,4695,1229.0,1.0,1000,,
111578,4695,210.0,1.0,1000,,
111579,4695,5715.0,1.0,1000,,
111580,4695,22484.0,1.0,1000,,
111581,4695,22485.0,1.0,1000,,
111582,4695,22486.0,1.0,1000,,
111583,4695,22487.0,1.0,1000,,
111584,4695,9944.0,1.0,1000,,
111585,4695,88.0,1.0,1000,,
111586,4695,1236.0,1.0,1000,,
111587,4695,22488.0,1.0,1000,,
111588,4695,22489.0,1.0,1000,,
111589,4695,349.0,1.0,1000,,
111590,4695,478.0,1.0,1000,,
111591,4695,22495.0,1.0,1000,,
111592,4695,22490.0,1.0,1000,,
111593,4695,22493.0,1.0,1000,,
111594,4695,22497.0,1.0,1000,,
111595,4695,22499.0,1.0,1000,,
111596,4695,22500.0,1.0,1000,,
111597,4695,1125.0,1.0,1000,,
111598,4695,29939.0,1.0,1000,,
111599,4695,4723.0,1.0,1000,,
111600,4695,29940.0,1.0,1000,,
111601,4695,3199.0,1.0,1000,,
111602,4696,198.0,1.0,1000,,
111603,4696,7.0,1.0,1000,,
111604,4696,903.0,1.0,1000,,
111605,4696,361.0,1.0,1000,,
111606,4696,521.0,1.0,1000,,
111607,4696,2123.0,1.0,1000,,
111608,4696,780.0,1.0,1000,,
111609,4696,199.0,1.0,1000,,
111610,4696,14.0,1.0,1000,,
111611,4696,187.0,1.0,1000,,
111612,4696,48.0,1.0,1000,,
111613,4696,16.0,1.0,1000,,
111614,4696,564.0,1.0,1000,,
111615,4696,20.0,1.0,1000,,
111616,4696,25.0,1.0,1000,,
111617,4696,27.0,1.0,1000,,
111618,4696,7804.0,1.0,1000,,
111619,4696,2238.0,1.0,1000,,
111620,4697,2.0,1.0,1000,,
111621,4697,138.0,1.0,1000,,
111622,4697,14.0,1.0,1000,,
111623,4697,531.0,1.0,1000,,
111624,4697,24.0,1.0,1000,,
111625,4697,27.0,1.0,1000,,
111626,4697,416.0,1.0,1000,,
111627,4697,417.0,1.0,1000,,
111628,4697,419.0,1.0,1000,,
111629,4697,420.0,1.0,1000,,
111630,4697,166.0,1.0,1000,,
111631,4697,168.0,1.0,1000,,
111632,4697,46.0,1.0,1000,,
111633,4697,350.0,1.0,1000,,
111634,4697,95.0,1.0,1000,,
111635,4697,483.0,1.0,1000,,
111636,4697,356.0,1.0,1000,,
111637,4697,360.0,1.0,1000,,
111638,4697,2162.0,1.0,1000,,
111639,4697,29941.0,1.0,1000,,
111640,4697,29942.0,1.0,1000,,
111641,4697,1147.0,1.0,1000,,
111642,4698,2.0,1.0,1000,,
111643,4698,8.0,1.0,1000,,
111644,4698,137.0,1.0,1000,,
111645,4698,138.0,1.0,1000,,
111646,4698,1038.0,1.0,1000,,
111647,4698,27.0,1.0,1000,,
111648,4698,156.0,1.0,1000,,
111649,4698,285.0,1.0,1000,,
111650,4698,1821.0,1.0,1000,,
111651,4698,288.0,1.0,1000,,
111652,4698,289.0,1.0,1000,,
111653,4698,4002.0,1.0,1000,,
111654,4698,292.0,1.0,1000,,
111655,4698,294.0,1.0,1000,,
111656,4698,295.0,1.0,1000,,
111657,4698,298.0,1.0,1000,,
111658,4698,299.0,1.0,1000,,
111659,4698,44.0,1.0,1000,,
111660,4698,300.0,1.0,1000,,
111661,4698,50.0,1.0,1000,,
111662,4698,312.0,1.0,1000,,
111663,4698,187.0,1.0,1000,,
111664,4698,321.0,1.0,1000,,
111665,4698,585.0,1.0,1000,,
111666,4698,99.0,1.0,1000,,
111667,4698,105.0,1.0,1000,,
111668,4698,106.0,1.0,1000,,
111669,4698,107.0,1.0,1000,,
111670,4698,4333.0,1.0,1000,,
111671,4698,112.0,1.0,1000,,
111672,4698,496.0,1.0,1000,,
111673,4698,29943.0,1.0,1000,,
111674,4698,29944.0,1.0,1000,,
111675,4698,29945.0,1.0,1000,,
111676,4698,29946.0,1.0,1000,,
111677,4698,29947.0,1.0,1000,,
111678,4698,29948.0,1.0,1000,,
111679,4698,29949.0,1.0,1000,,
111680,4699,166.0,1.0,1000,,
111681,4699,8.0,1.0,1000,,
111682,4699,168.0,1.0,1000,,
111683,4699,747.0,1.0,1000,,
111684,4699,1147.0,1.0,1000,,
111685,4699,2161.0,1.0,1000,,
111686,4699,81.0,1.0,1000,,
111687,4699,7990.0,1.0,1000,,
111688,4699,27.0,1.0,1000,,
111689,4699,156.0,1.0,1000,,
111690,4700,29952.0,1.0,1000,,
111691,4700,2.0,1.0,1000,,
111692,4700,8.0,1.0,1000,,
111693,4700,138.0,1.0,1000,,
111694,4700,12941.0,1.0,1000,,
111695,4700,2189.0,1.0,1000,,
111696,4700,143.0,1.0,1000,,
111697,4700,149.0,1.0,1000,,
111698,4700,25.0,1.0,1000,,
111699,4700,27.0,1.0,1000,,
111700,4700,155.0,1.0,1000,,
111701,4700,156.0,1.0,1000,,
111702,4700,420.0,1.0,1000,,
111703,4700,166.0,1.0,1000,,
111704,4700,168.0,1.0,1000,,
111705,4700,46.0,1.0,1000,,
111706,4700,47.0,1.0,1000,,
111707,4700,7990.0,1.0,1000,,
111708,4700,724.0,1.0,1000,,
111709,4700,88.0,1.0,1000,,
111710,4700,354.0,1.0,1000,,
111711,4700,1000.0,1.0,1000,,
111712,4700,747.0,1.0,1000,,
111713,4700,1147.0,1.0,1000,,
111714,4700,29950.0,1.0,1000,,
111715,4700,29951.0,1.0,1000,,
111716,4701,29953.0,1.0,1000,,
111717,4701,1537.0,1.0,1000,,
111718,4701,1958.0,1.0,1000,,
111719,4701,10951.0,1.0,1000,,
111720,4701,488.0,1.0,1000,,
111721,4701,7658.0,1.0,1000,,
111722,4701,792.0,1.0,1000,,
111723,4701,27.0,1.0,1000,,
111724,4702,29954.0,1.0,1000,,
111725,4702,29955.0,1.0,1000,,
111726,4702,29956.0,1.0,1000,,
111727,4702,25.0,1.0,1000,,
111728,4702,155.0,1.0,1000,,
111729,4702,541.0,1.0,1000,,
111730,4702,158.0,1.0,1000,,
111731,4702,420.0,1.0,1000,,
111732,4702,172.0,1.0,1000,,
111733,4702,1361.0,1.0,1000,,
111734,4702,13781.0,1.0,1000,,
111735,4702,92.0,1.0,1000,,
111736,4702,13792.0,1.0,1000,,
111737,4702,13794.0,1.0,1000,,
111738,4702,13797.0,1.0,1000,,
111739,4702,13798.0,1.0,1000,,
111740,4702,13803.0,1.0,1000,,
111741,4702,13804.0,1.0,1000,,
111742,4702,13820.0,1.0,1000,,
111743,4702,5501.0,1.0,1000,,
111744,4703,1025.0,1.0,1000,,
111745,4703,2.0,1.0,1000,,
111746,4703,3.0,1.0,1000,,
111747,4703,29957.0,1.0,1000,,
111748,4703,903.0,1.0,1000,,
111749,4703,9224.0,1.0,1000,,
111750,4703,16.0,1.0,1000,,
111751,4703,787.0,1.0,1000,,
111752,4703,23.0,1.0,1000,,
111753,4703,792.0,1.0,1000,,
111754,4703,25.0,1.0,1000,,
111755,4703,27.0,1.0,1000,,
111756,4703,6056.0,1.0,1000,,
111757,4703,2344.0,1.0,1000,,
111758,4703,44.0,1.0,1000,,
111759,4703,172.0,1.0,1000,,
111760,4703,302.0,1.0,1000,,
111761,4703,198.0,1.0,1000,,
111762,4703,1361.0,1.0,1000,,
111763,4703,471.0,1.0,1000,,
111764,4703,732.0,1.0,1000,,
111765,4703,18293.0,1.0,1000,,
111766,4703,1399.0,1.0,1000,,
111767,4704,29958.0,1.0,1000,,
111768,4704,29959.0,1.0,1000,,
111769,4704,392.0,1.0,1000,,
111770,4704,29960.0,1.0,1000,,
111771,4704,903.0,1.0,1000,,
111772,4704,29961.0,1.0,1000,,
111773,4704,393.0,1.0,1000,,
111774,4704,134.0,1.0,1000,,
111775,4704,29962.0,1.0,1000,,
111776,4704,29963.0,1.0,1000,,
111777,4704,272.0,1.0,1000,,
111778,4704,29964.0,1.0,1000,,
111779,4704,29965.0,1.0,1000,,
111780,4704,27.0,1.0,1000,,
111781,4704,6812.0,1.0,1000,,
111782,4704,9502.0,1.0,1000,,
111783,4704,14501.0,1.0,1000,,
111784,4704,38.0,1.0,1000,,
111785,4704,5434.0,1.0,1000,,
111786,4704,1094.0,1.0,1000,,
111787,4704,16761.0,1.0,1000,,
111788,4704,376.0,1.0,1000,,
111789,4704,377.0,1.0,1000,,
111790,4705,353.0,1.0,1000,,
111791,4705,2.0,1.0,1000,,
111792,4705,4600.0,1.0,1000,,
111793,4705,29966.0,1.0,1000,,
111794,4705,29967.0,1.0,1000,,
111795,4705,1295.0,1.0,1000,,
111796,4705,883.0,1.0,1000,,
111797,4705,792.0,1.0,1000,,
111798,4705,27.0,1.0,1000,,
111799,4705,94.0,1.0,1000,,
111800,4706,3.0,1.0,1000,,
111801,4706,8.0,1.0,1000,,
111802,4706,265.0,1.0,1000,,
111803,4706,268.0,1.0,1000,,
111804,4706,45.0,1.0,1000,,
111805,4706,16.0,1.0,1000,,
111806,4706,84.0,1.0,1000,,
111807,4706,597.0,1.0,1000,,
111808,4706,1081.0,1.0,1000,,
111809,4707,3.0,1.0,1000,,
111810,4707,3878.0,1.0,1000,,
111811,4707,8.0,1.0,1000,,
111812,4707,265.0,1.0,1000,,
111813,4707,138.0,1.0,1000,,
111814,4707,43.0,1.0,1000,,
111815,4707,42.0,1.0,1000,,
111816,4707,6620.0,1.0,1000,,
111817,4707,29968.0,1.0,1000,,
111818,4707,29969.0,1.0,1000,,
111819,4707,85.0,1.0,1000,,
111820,4707,597.0,1.0,1000,,
111821,4707,27.0,1.0,1000,,
111822,4707,3580.0,1.0,1000,,
111823,4708,29970.0,1.0,1000,,
111824,4708,29971.0,1.0,1000,,
111825,4708,29972.0,1.0,1000,,
111826,4708,29973.0,1.0,1000,,
111827,4708,29974.0,1.0,1000,,
111828,4708,29975.0,1.0,1000,,
111829,4708,29976.0,1.0,1000,,
111830,4708,29977.0,1.0,1000,,
111831,4708,27.0,1.0,1000,,
111832,4710,2.0,1.0,1000,,
111833,4710,2190.0,1.0,1000,,
111834,4710,1039.0,1.0,1000,,
111835,4710,1941.0,1.0,1000,,
111836,4710,1942.0,1.0,1000,,
111837,4710,27.0,1.0,1000,,
111838,4710,19611.0,1.0,1000,,
111839,4710,157.0,1.0,1000,,
111840,4710,29981.0,1.0,1000,,
111841,4710,5026.0,1.0,1000,,
111842,4710,29988.0,1.0,1000,,
111843,4710,29989.0,1.0,1000,,
111844,4710,29990.0,1.0,1000,,
111845,4710,29991.0,1.0,1000,,
111846,4710,29992.0,1.0,1000,,
111847,4710,303.0,1.0,1000,,
111848,4710,52.0,1.0,1000,,
111849,4710,186.0,1.0,1000,,
111850,4710,1342.0,1.0,1000,,
111851,4710,1343.0,1.0,1000,,
111852,4710,2240.0,1.0,1000,,
111853,4710,193.0,1.0,1000,,
111854,4710,1345.0,1.0,1000,,
111855,4710,1349.0,1.0,1000,,
